episode_id,timestep,candidate_core,task_id,task_power,task_duration,split,workload_type
5,49,0,5000030,3.5692950929432774,55,calibration,id
5,49,1,5000030,3.5692950929432774,55,calibration,id
5,49,2,5000030,3.5692950929432774,55,calibration,id
5,49,3,5000030,3.5692950929432774,55,calibration,id
5,49,4,5000030,3.5692950929432774,55,calibration,id
5,49,5,5000030,3.5692950929432774,55,calibration,id
5,49,6,5000030,3.5692950929432774,55,calibration,id
5,49,7,5000030,3.5692950929432774,55,calibration,id
5,49,8,5000030,3.5692950929432774,55,calibration,id
5,49,9,5000030,3.5692950929432774,55,calibration,id
5,49,10,5000030,3.5692950929432774,55,calibration,id
5,49,11,5000030,3.5692950929432774,55,calibration,id
5,49,12,5000030,3.5692950929432774,55,calibration,id
5,49,13,5000030,3.5692950929432774,55,calibration,id
5,49,14,5000030,3.5692950929432774,55,calibration,id
5,49,15,5000030,3.5692950929432774,55,calibration,id
5,49,0,5000031,0.920885068030958,16,calibration,id
5,49,1,5000031,0.920885068030958,16,calibration,id
5,49,2,5000031,0.920885068030958,16,calibration,id
5,49,3,5000031,0.920885068030958,16,calibration,id
5,49,4,5000031,0.920885068030958,16,calibration,id
5,49,5,5000031,0.920885068030958,16,calibration,id
5,49,6,5000031,0.920885068030958,16,calibration,id
5,49,7,5000031,0.920885068030958,16,calibration,id
5,49,8,5000031,0.920885068030958,16,calibration,id
5,49,9,5000031,0.920885068030958,16,calibration,id
5,49,10,5000031,0.920885068030958,16,calibration,id
5,49,11,5000031,0.920885068030958,16,calibration,id
5,49,12,5000031,0.920885068030958,16,calibration,id
5,49,13,5000031,0.920885068030958,16,calibration,id
5,49,14,5000031,0.920885068030958,16,calibration,id
5,49,15,5000031,0.920885068030958,16,calibration,id
5,50,0,5000032,0.5307489615788025,25,calibration,id
5,50,1,5000032,0.5307489615788025,25,calibration,id
5,50,2,5000032,0.5307489615788025,25,calibration,id
5,50,3,5000032,0.5307489615788025,25,calibration,id
5,50,4,5000032,0.5307489615788025,25,calibration,id
5,50,5,5000032,0.5307489615788025,25,calibration,id
5,50,6,5000032,0.5307489615788025,25,calibration,id
5,50,7,5000032,0.5307489615788025,25,calibration,id
5,50,8,5000032,0.5307489615788025,25,calibration,id
5,50,9,5000032,0.5307489615788025,25,calibration,id
5,50,10,5000032,0.5307489615788025,25,calibration,id
5,50,11,5000032,0.5307489615788025,25,calibration,id
5,50,12,5000032,0.5307489615788025,25,calibration,id
5,50,13,5000032,0.5307489615788025,25,calibration,id
5,50,14,5000032,0.5307489615788025,25,calibration,id
5,50,15,5000032,0.5307489615788025,25,calibration,id
5,54,0,5000033,0.5583475480756508,15,calibration,id
5,54,1,5000033,0.5583475480756508,15,calibration,id
5,54,2,5000033,0.5583475480756508,15,calibration,id
5,54,3,5000033,0.5583475480756508,15,calibration,id
5,54,4,5000033,0.5583475480756508,15,calibration,id
5,54,5,5000033,0.5583475480756508,15,calibration,id
5,54,6,5000033,0.5583475480756508,15,calibration,id
5,54,7,5000033,0.5583475480756508,15,calibration,id
5,54,8,5000033,0.5583475480756508,15,calibration,id
5,54,9,5000033,0.5583475480756508,15,calibration,id
5,54,10,5000033,0.5583475480756508,15,calibration,id
5,54,11,5000033,0.5583475480756508,15,calibration,id
5,54,12,5000033,0.5583475480756508,15,calibration,id
5,54,13,5000033,0.5583475480756508,15,calibration,id
5,54,14,5000033,0.5583475480756508,15,calibration,id
5,54,15,5000033,0.5583475480756508,15,calibration,id
5,55,0,5000034,1.4098829771869157,40,calibration,id
5,55,1,5000034,1.4098829771869157,40,calibration,id
5,55,2,5000034,1.4098829771869157,40,calibration,id
5,55,3,5000034,1.4098829771869157,40,calibration,id
5,55,4,5000034,1.4098829771869157,40,calibration,id
5,55,5,5000034,1.4098829771869157,40,calibration,id
5,55,6,5000034,1.4098829771869157,40,calibration,id
5,55,7,5000034,1.4098829771869157,40,calibration,id
5,55,8,5000034,1.4098829771869157,40,calibration,id
5,55,9,5000034,1.4098829771869157,40,calibration,id
5,55,10,5000034,1.4098829771869157,40,calibration,id
5,55,11,5000034,1.4098829771869157,40,calibration,id
5,55,12,5000034,1.4098829771869157,40,calibration,id
5,55,13,5000034,1.4098829771869157,40,calibration,id
5,55,14,5000034,1.4098829771869157,40,calibration,id
5,55,15,5000034,1.4098829771869157,40,calibration,id
5,56,0,5000035,0.5257867982680664,17,calibration,id
5,56,1,5000035,0.5257867982680664,17,calibration,id
5,56,2,5000035,0.5257867982680664,17,calibration,id
5,56,3,5000035,0.5257867982680664,17,calibration,id
5,56,4,5000035,0.5257867982680664,17,calibration,id
5,56,5,5000035,0.5257867982680664,17,calibration,id
5,56,6,5000035,0.5257867982680664,17,calibration,id
5,56,7,5000035,0.5257867982680664,17,calibration,id
5,56,8,5000035,0.5257867982680664,17,calibration,id
5,56,9,5000035,0.5257867982680664,17,calibration,id
5,56,10,5000035,0.5257867982680664,17,calibration,id
5,56,11,5000035,0.5257867982680664,17,calibration,id
5,56,12,5000035,0.5257867982680664,17,calibration,id
5,56,13,5000035,0.5257867982680664,17,calibration,id
5,56,14,5000035,0.5257867982680664,17,calibration,id
5,56,15,5000035,0.5257867982680664,17,calibration,id
5,56,0,5000036,0.8483986216773638,27,calibration,id
5,56,1,5000036,0.8483986216773638,27,calibration,id
5,56,2,5000036,0.8483986216773638,27,calibration,id
5,56,3,5000036,0.8483986216773638,27,calibration,id
5,56,4,5000036,0.8483986216773638,27,calibration,id
5,56,5,5000036,0.8483986216773638,27,calibration,id
5,56,6,5000036,0.8483986216773638,27,calibration,id
5,56,7,5000036,0.8483986216773638,27,calibration,id
5,56,8,5000036,0.8483986216773638,27,calibration,id
5,56,9,5000036,0.8483986216773638,27,calibration,id
5,56,10,5000036,0.8483986216773638,27,calibration,id
5,56,11,5000036,0.8483986216773638,27,calibration,id
5,56,12,5000036,0.8483986216773638,27,calibration,id
5,56,13,5000036,0.8483986216773638,27,calibration,id
5,56,14,5000036,0.8483986216773638,27,calibration,id
5,56,15,5000036,0.8483986216773638,27,calibration,id
5,59,0,5000037,0.7848792670469403,21,calibration,id
5,59,1,5000037,0.7848792670469403,21,calibration,id
5,59,2,5000037,0.7848792670469403,21,calibration,id
5,59,3,5000037,0.7848792670469403,21,calibration,id
5,59,4,5000037,0.7848792670469403,21,calibration,id
5,59,5,5000037,0.7848792670469403,21,calibration,id
5,59,6,5000037,0.7848792670469403,21,calibration,id
5,59,7,5000037,0.7848792670469403,21,calibration,id
5,59,8,5000037,0.7848792670469403,21,calibration,id
5,59,9,5000037,0.7848792670469403,21,calibration,id
5,59,10,5000037,0.7848792670469403,21,calibration,id
5,59,11,5000037,0.7848792670469403,21,calibration,id
5,59,12,5000037,0.7848792670469403,21,calibration,id
5,59,13,5000037,0.7848792670469403,21,calibration,id
5,59,14,5000037,0.7848792670469403,21,calibration,id
5,59,15,5000037,0.7848792670469403,21,calibration,id
5,60,0,5000038,1.8869450417363882,39,calibration,id
5,60,1,5000038,1.8869450417363882,39,calibration,id
5,60,2,5000038,1.8869450417363882,39,calibration,id
5,60,3,5000038,1.8869450417363882,39,calibration,id
5,60,4,5000038,1.8869450417363882,39,calibration,id
5,60,5,5000038,1.8869450417363882,39,calibration,id
5,60,6,5000038,1.8869450417363882,39,calibration,id
5,60,7,5000038,1.8869450417363882,39,calibration,id
5,60,8,5000038,1.8869450417363882,39,calibration,id
5,60,9,5000038,1.8869450417363882,39,calibration,id
5,60,10,5000038,1.8869450417363882,39,calibration,id
5,60,11,5000038,1.8869450417363882,39,calibration,id
5,60,12,5000038,1.8869450417363882,39,calibration,id
5,60,13,5000038,1.8869450417363882,39,calibration,id
5,60,14,5000038,1.8869450417363882,39,calibration,id
5,60,15,5000038,1.8869450417363882,39,calibration,id
5,61,0,5000039,0.7615155901964993,11,calibration,id
5,61,1,5000039,0.7615155901964993,11,calibration,id
5,61,2,5000039,0.7615155901964993,11,calibration,id
5,61,3,5000039,0.7615155901964993,11,calibration,id
5,61,4,5000039,0.7615155901964993,11,calibration,id
5,61,5,5000039,0.7615155901964993,11,calibration,id
5,61,6,5000039,0.7615155901964993,11,calibration,id
5,61,7,5000039,0.7615155901964993,11,calibration,id
5,61,8,5000039,0.7615155901964993,11,calibration,id
5,61,9,5000039,0.7615155901964993,11,calibration,id
5,61,10,5000039,0.7615155901964993,11,calibration,id
5,61,11,5000039,0.7615155901964993,11,calibration,id
5,61,12,5000039,0.7615155901964993,11,calibration,id
5,61,13,5000039,0.7615155901964993,11,calibration,id
5,61,14,5000039,0.7615155901964993,11,calibration,id
5,61,15,5000039,0.7615155901964993,11,calibration,id
5,63,0,5000040,1.8366733771731372,46,calibration,id
5,63,1,5000040,1.8366733771731372,46,calibration,id
5,63,2,5000040,1.8366733771731372,46,calibration,id
5,63,3,5000040,1.8366733771731372,46,calibration,id
5,63,4,5000040,1.8366733771731372,46,calibration,id
5,63,5,5000040,1.8366733771731372,46,calibration,id
5,63,6,5000040,1.8366733771731372,46,calibration,id
5,63,7,5000040,1.8366733771731372,46,calibration,id
5,63,8,5000040,1.8366733771731372,46,calibration,id
5,63,9,5000040,1.8366733771731372,46,calibration,id
5,63,10,5000040,1.8366733771731372,46,calibration,id
5,63,11,5000040,1.8366733771731372,46,calibration,id
5,63,12,5000040,1.8366733771731372,46,calibration,id
5,63,13,5000040,1.8366733771731372,46,calibration,id
5,63,14,5000040,1.8366733771731372,46,calibration,id
5,63,15,5000040,1.8366733771731372,46,calibration,id
5,64,0,5000041,3.0603408127797724,53,calibration,id
5,64,1,5000041,3.0603408127797724,53,calibration,id
5,64,2,5000041,3.0603408127797724,53,calibration,id
5,64,3,5000041,3.0603408127797724,53,calibration,id
5,64,4,5000041,3.0603408127797724,53,calibration,id
5,64,5,5000041,3.0603408127797724,53,calibration,id
5,64,6,5000041,3.0603408127797724,53,calibration,id
5,64,7,5000041,3.0603408127797724,53,calibration,id
5,64,8,5000041,3.0603408127797724,53,calibration,id
5,64,9,5000041,3.0603408127797724,53,calibration,id
5,64,10,5000041,3.0603408127797724,53,calibration,id
5,64,11,5000041,3.0603408127797724,53,calibration,id
5,64,12,5000041,3.0603408127797724,53,calibration,id
5,64,13,5000041,3.0603408127797724,53,calibration,id
5,64,14,5000041,3.0603408127797724,53,calibration,id
5,64,15,5000041,3.0603408127797724,53,calibration,id
